schemaVersion,recordType,content.rank,content.title,content.authors,content.paper_url,content.pdf_url,content.github_url,content.github_stars,content.huggingface_url,content.huggingface_upvotes,content.source_platform,content.has_code,content.impact_score,content.published_date,collectedAt
1.0,RESEARCH_PAPER,668,Flexible and Interpretable Accent Distance Measurements,"Charles McGhee, Mark J. F. Gales, Kate M. Knill",http://arxiv.org/abs/2609.11458v1,https://arxiv.org/pdf/2609.11458v1.pdf,,0,https://huggingface.co/papers/2609.11458v1,0,ArXiv,False,0.0,2026-09-10T12:32:13Z,2026-09-12T07:57:30.735004+00:00
1.0,RESEARCH_PAPER,669,RouteRepair: Instance-Level Failure Diagnosis and Targeted Repair in LLM-Based Automated Heuristic Design for Routing Optimization,"Binghao Ji, Di Huang, Jiahui Fang, Zhiyuan Liu",http://arxiv.org/abs/2609.11452v1,https://arxiv.org/pdf/2609.11452v1.pdf,,0,https://huggingface.co/papers/2609.11452v1,0,ArXiv,False,0.0,2026-09-10T12:21:18Z,2026-09-12T07:57:30.735024+00:00
1.0,RESEARCH_PAPER,670,Cross-Lingual Clinical Annotation Projection as Constrained Text Generation: A Six-Language Study,"Álvaro Rey-Blanes, Francisco J. Moreno-Barea, Francisco J. Veredas",http://arxiv.org/abs/2609.11450v1,https://arxiv.org/pdf/2609.11450v1.pdf,,0,https://huggingface.co/papers/2609.11450v1,0,ArXiv,False,0.0,2026-09-10T12:17:52Z,2026-09-12T07:57:30.735045+00:00
1.0,RESEARCH_PAPER,671,Prevalence Determines Precision:Silent Contamination in Detector-Defined Datasets,"Jia Huang, Yankai Wan, Yangjun Ou",http://arxiv.org/abs/2609.11449v1,https://arxiv.org/pdf/2609.11449v1.pdf,,0,https://huggingface.co/papers/2609.11449v1,0,ArXiv,False,0.0,2026-09-10T12:17:44Z,2026-09-12T07:57:30.735063+00:00
1.0,RESEARCH_PAPER,672,Investigating catastrophic forgetting in sound event classification,"Riccardo Casciotti, Annamaria Mesaros",http://arxiv.org/abs/2609.11447v1,https://arxiv.org/pdf/2609.11447v1.pdf,,0,https://huggingface.co/papers/2609.11447v1,0,ArXiv,False,0.0,2026-09-10T12:16:56Z,2026-09-12T07:57:30.735081+00:00
1.0,RESEARCH_PAPER,673,Calibration-Aware Uncertainty Cascades for Efficient Heterogeneous Model Collaboration,"Yilin Zhang, Han Jiang, Cai Xu, Ying Liu, Wei Zhao",http://arxiv.org/abs/2609.11446v1,https://arxiv.org/pdf/2609.11446v1.pdf,,0,https://huggingface.co/papers/2609.11446v1,0,ArXiv,False,0.0,2026-09-10T12:14:54Z,2026-09-12T07:57:30.735104+00:00
1.0,RESEARCH_PAPER,674,Hologram Representation via Quadratic Phase Gaussian Splatting,"Haolong Wang, Yicheng Zhan, Kaan Akşit, Simeng Qiu",http://arxiv.org/abs/2609.11434v1,https://arxiv.org/pdf/2609.11434v1.pdf,,0,https://huggingface.co/papers/2609.11434v1,0,ArXiv,False,0.0,2026-09-10T12:06:11Z,2026-09-12T07:57:30.735124+00:00
1.0,RESEARCH_PAPER,675,LLMs as Post-hoc Auditors of Physiological Plausibility in Symbolic Regression: A Clinician-Evaluated Case Study,"Jorge López-Varela, J. Ignacio Hidalgo, José-Manuel Muñoz, Omar Costilla-Reyes, Esther Maqueda, Jesus Moreno-Fernandez, Tomás González-Vidal, J. Manuel Velasco, Oscar Garnica",http://arxiv.org/abs/2609.11431v1,https://arxiv.org/pdf/2609.11431v1.pdf,,0,https://huggingface.co/papers/2609.11431v1,0,ArXiv,False,0.0,2026-09-10T12:03:33Z,2026-09-12T07:57:30.735153+00:00
1.0,RESEARCH_PAPER,676,SWRouter: Similarity-Contractive Window Routing for Multi-Turn Large Language Model Conversations,"Yu Wang, Yuchen Li, Rui Kong, Xinran Chen, Jiamin Chen, Hengyi Cai, Shuaiqiang Wang, Jiashu Zhao, Yulun Zhang, Zhonghao Lyu, Haoyi Xiong, Linghe Kong, Jimmy Xiangji Huang, Dawei Yin",http://arxiv.org/abs/2609.11414v1,https://arxiv.org/pdf/2609.11414v1.pdf,,0,https://huggingface.co/papers/2609.11414v1,0,ArXiv,False,0.0,2026-09-10T11:45:55Z,2026-09-12T07:57:30.735188+00:00
1.0,RESEARCH_PAPER,677,X-AuT: Progressive Audio-Encoder Compression for Speech LLMs with Cross-Scale Distillation,"Haojun Zhang, Yi Zou, Min Chen, Qize Yu, Lianrui Fan, Xini Ding, Hao Li, Shuchang Zhou, Xianming Liu, Shiyu Huang",http://arxiv.org/abs/2609.11412v1,https://arxiv.org/pdf/2609.11412v1.pdf,,0,https://huggingface.co/papers/2609.11412v1,0,ArXiv,False,0.0,2026-09-10T11:43:17Z,2026-09-12T07:57:30.735216+00:00
1.0,RESEARCH_PAPER,678,Deep-Fake CAPTCHA: Mitigating Next-Generation Social Engineering Attacks,"Guy Frankovits, Lior Yasur, Fred M. Grabovski, Yisroel Mirsky",http://arxiv.org/abs/2609.11404v1,https://arxiv.org/pdf/2609.11404v1.pdf,,0,https://huggingface.co/papers/2609.11404v1,0,ArXiv,False,0.0,2026-09-10T11:35:11Z,2026-09-12T07:57:30.735236+00:00
1.0,RESEARCH_PAPER,679,From Queries to Narratives: Cultural Heritage Data Stories for Knowledge Graph Exploration and Quality Assessment,"Tabea Tietz, Torsten Schrade, Etienne Posthumus, Linnaea Söhn, Jonatan Jalle Steller, Jörg Waitelonis, Harald Sack",http://arxiv.org/abs/2609.11403v1,https://arxiv.org/pdf/2609.11403v1.pdf,,0,https://huggingface.co/papers/2609.11403v1,0,ArXiv,False,0.0,2026-09-10T11:34:36Z,2026-09-12T07:57:30.735262+00:00
1.0,RESEARCH_PAPER,680,Improving the Sensitivity of Gravitational Wave Detection with Weighted Conformal Prediction,"Ann-Kristin Malz, Gregory Ashton, Nicolo Colombo",http://arxiv.org/abs/2609.11401v1,https://arxiv.org/pdf/2609.11401v1.pdf,,0,https://huggingface.co/papers/2609.11401v1,0,ArXiv,False,0.0,2026-09-10T11:33:49Z,2026-09-12T07:57:30.735283+00:00
1.0,RESEARCH_PAPER,681,TransClean: A Benchmark for Detecting and Extracting Clean Translations from Large Language Model Outputs,"Shenbin Qian, Yves Scherrer",http://arxiv.org/abs/2609.11399v1,https://arxiv.org/pdf/2609.11399v1.pdf,,0,https://huggingface.co/papers/2609.11399v1,0,ArXiv,False,0.0,2026-09-10T11:32:18Z,2026-09-12T07:57:30.735301+00:00
1.0,RESEARCH_PAPER,682,Beyond Confidence: Stability-Aware Test-Time Adaptation for LLM Reasoning,"Bincheng Gu, Min Gao, Zongwei Wang, Yibing Bai, Yulan He, Junliang Yu",http://arxiv.org/abs/2609.11393v1,https://arxiv.org/pdf/2609.11393v1.pdf,,0,https://huggingface.co/papers/2609.11393v1,0,ArXiv,False,0.0,2026-09-10T11:29:18Z,2026-09-12T07:57:30.735325+00:00
1.0,RESEARCH_PAPER,683,Buyer Artificial Intelligence-Enabled Environmental Governance and Supplier Environmental Controversies: An Organizational Information Processing and Signaling,"Yongchao Martin Ma, Xinya Guan",http://arxiv.org/abs/2609.11391v1,https://arxiv.org/pdf/2609.11391v1.pdf,,0,https://huggingface.co/papers/2609.11391v1,0,ArXiv,False,0.0,2026-09-10T11:27:27Z,2026-09-12T07:57:30.735345+00:00
1.0,RESEARCH_PAPER,684,VikingRAG: Accurate and Token-efficient Retrieval-augmented Generation over Structured Documents,"Peiyuan Gao, Gaoyuan Zhang, Haojie Qin, Yahui Sun, Qianyi Zhang, Yunhao Zhang, Zeyu Wang, Wei Lu",http://arxiv.org/abs/2609.11390v1,https://arxiv.org/pdf/2609.11390v1.pdf,,0,https://huggingface.co/papers/2609.11390v1,0,ArXiv,False,0.0,2026-09-10T11:25:59Z,2026-09-12T07:57:30.735372+00:00
1.0,RESEARCH_PAPER,685,Agent-Integrated Software: Interaction Contracts and Continuous Assurance,"Shengcheng Yu, Chunrong Fang, Zhenyu Chen",http://arxiv.org/abs/2609.11381v1,https://arxiv.org/pdf/2609.11381v1.pdf,,0,https://huggingface.co/papers/2609.11381v1,0,ArXiv,False,0.0,2026-09-10T11:17:19Z,2026-09-12T07:57:30.735391+00:00
1.0,RESEARCH_PAPER,686,Deep operator learning for efficient sampling from invariant measures of stochastic differential equations,"Ling Guo, Lei Li, Jingtong Zhang",http://arxiv.org/abs/2609.11376v1,https://arxiv.org/pdf/2609.11376v1.pdf,,0,https://huggingface.co/papers/2609.11376v1,0,ArXiv,False,0.0,2026-09-10T11:12:18Z,2026-09-12T07:57:30.735412+00:00
1.0,RESEARCH_PAPER,687,Characterizing Bluesky Content Moderation Service: From Automation of Service to Landscape of Harms,"Pushpdeep Singh, Sayeh Jarollahi, Ayan Majumdar, Vabuk Pahari, Abhijnan Chakraborty, Krishna P. Gummadi, Ingmar Weber, Abhisek Dash",http://arxiv.org/abs/2609.11373v1,https://arxiv.org/pdf/2609.11373v1.pdf,,0,https://huggingface.co/papers/2609.11373v1,0,ArXiv,False,0.0,2026-09-10T11:08:48Z,2026-09-12T07:57:30.735437+00:00
1.0,RESEARCH_PAPER,688,RAMamba-Net: A Reliability-Aware and Mamba-Based Multimodal Fusion Network for Auditory Attention Detection,"Xingyi He, Ziwei Wang, Dongrui Wu",http://arxiv.org/abs/2609.11372v1,https://arxiv.org/pdf/2609.11372v1.pdf,,0,https://huggingface.co/papers/2609.11372v1,0,ArXiv,False,0.0,2026-09-10T11:08:15Z,2026-09-12T07:57:30.735457+00:00
1.0,RESEARCH_PAPER,689,Local Robustness Quantification for Naive Bayes Classifiers and Generative Forests: a General Approach,"Adrián Detavernier, Jasper De Bock",http://arxiv.org/abs/2609.11366v1,https://arxiv.org/pdf/2609.11366v1.pdf,,0,https://huggingface.co/papers/2609.11366v1,0,ArXiv,False,0.0,2026-09-10T10:55:57Z,2026-09-12T07:57:30.735486+00:00
1.0,RESEARCH_PAPER,690,"Portable Semantics, Private Dialects: Reuse and Negative Transfer in Latent Communication Between Language-Model Cells",Narcis Marincat,http://arxiv.org/abs/2609.11365v1,https://arxiv.org/pdf/2609.11365v1.pdf,,0,https://huggingface.co/papers/2609.11365v1,0,ArXiv,False,0.0,2026-09-10T10:53:47Z,2026-09-12T07:57:30.735506+00:00
1.0,RESEARCH_PAPER,691,SEAR: Segment-Evidence-Aware Routing for Weak-to-Strong Multilingual Speech MCQ,"Huy Hoang Le, Long-Bao Nguyen, Minh Tri Dao",http://arxiv.org/abs/2609.11355v1,https://arxiv.org/pdf/2609.11355v1.pdf,,0,https://huggingface.co/papers/2609.11355v1,0,ArXiv,False,0.0,2026-09-10T10:38:19Z,2026-09-12T07:57:30.735527+00:00
1.0,RESEARCH_PAPER,692,Reification as a Transferable Vocabulary: Zero-Shot Link Prediction with Vanilla GNNs,Camille Pradel,http://arxiv.org/abs/2609.11347v1,https://arxiv.org/pdf/2609.11347v1.pdf,,0,https://huggingface.co/papers/2609.11347v1,0,ArXiv,False,0.0,2026-09-10T10:26:09Z,2026-09-12T07:57:30.735544+00:00
1.0,RESEARCH_PAPER,693,Exploring Diffusion Transformers for Cross-Modal Augmentation in Multimodal Brain State Decoding,"Ziwei Wang, Xingyi He, Hongbin Wang, Tianwang Jia, Bohan Fang, Dongrui Wu",http://arxiv.org/abs/2609.11341v1,https://arxiv.org/pdf/2609.11341v1.pdf,,0,https://huggingface.co/papers/2609.11341v1,0,ArXiv,False,0.0,2026-09-10T10:20:10Z,2026-09-12T07:57:30.735569+00:00
1.0,RESEARCH_PAPER,694,On the Impact of Anonymization on the Performance of Large Language Models,"Tobias Deußer, Max Hahnbück, Lorenz Sparrenberg, Tobias Uelwer, Christian Bauckhage, Rafet Sifa",http://arxiv.org/abs/2609.11335v1,https://arxiv.org/pdf/2609.11335v1.pdf,,0,https://huggingface.co/papers/2609.11335v1,0,ArXiv,False,0.0,2026-09-10T10:12:36Z,2026-09-12T07:57:30.735592+00:00
1.0,RESEARCH_PAPER,695,"E-CONAN (Entailment, CONtradition And Neutral) Benchmarks: Arabic Textual Entailment and Natural Inference Datasets","Khloud AL Jallad, Nada Ghneim, Ghaida Rebdawi",http://arxiv.org/abs/2609.11334v1,https://arxiv.org/pdf/2609.11334v1.pdf,,0,https://huggingface.co/papers/2609.11334v1,0,ArXiv,False,0.0,2026-09-10T10:11:36Z,2026-09-12T07:57:30.735612+00:00
1.0,RESEARCH_PAPER,696,Estimating Inconsistency Response Surfaces under Uncertainty in Cyber-Physical System Development,"Johannes Mäkelburg, Tim Schwabe, Maribel Acosta",http://arxiv.org/abs/2609.11331v1,https://arxiv.org/pdf/2609.11331v1.pdf,,0,https://huggingface.co/papers/2609.11331v1,0,ArXiv,False,0.0,2026-09-10T10:03:26Z,2026-09-12T07:57:30.735633+00:00
1.0,RESEARCH_PAPER,697,The Semantic Elevation Operator and the Closure of the Undecidable Class under Preservation,Jose Pascual Gumbau Mezquita,http://arxiv.org/abs/2609.11326v1,https://arxiv.org/pdf/2609.11326v1.pdf,,0,https://huggingface.co/papers/2609.11326v1,0,ArXiv,False,0.0,2026-09-10T09:56:17Z,2026-09-12T07:57:30.735650+00:00
1.0,RESEARCH_PAPER,698,MultiHuSE: A Multimodal Dataset for Humour Styles and Emotions,"Mary Ogbuka Kenneth, Foaad Khosmood, Abbas Edalat",http://arxiv.org/abs/2609.11322v1,https://arxiv.org/pdf/2609.11322v1.pdf,,0,https://huggingface.co/papers/2609.11322v1,0,ArXiv,False,0.0,2026-09-10T09:50:00Z,2026-09-12T07:57:30.735669+00:00
1.0,RESEARCH_PAPER,699,AI Exposure and AI Resilience: A Two-Dimensional Assessment Framework for Software and Software-Based Business Model,"Paul Darius Mandl, Peter Mandl, Martin Häusl",http://arxiv.org/abs/2609.11321v1,https://arxiv.org/pdf/2609.11321v1.pdf,,0,https://huggingface.co/papers/2609.11321v1,0,ArXiv,False,0.0,2026-09-10T09:49:02Z,2026-09-12T07:57:30.735688+00:00
1.0,RESEARCH_PAPER,700,Magenta: Closing the Loop Between Mathematical Reasoning and Lean Verification,"Joshua Ong Jun Leang, Haonan Li, Zheng Zhao, Xinyi Shang, Wenda Li, Zhengzhong Liu, Erix Xing, Shay Cohen, Eleonora Giunchiglia",http://arxiv.org/abs/2609.11319v1,https://arxiv.org/pdf/2609.11319v1.pdf,,0,https://huggingface.co/papers/2609.11319v1,0,ArXiv,False,0.0,2026-09-10T09:48:07Z,2026-09-12T07:57:30.735713+00:00
1.0,RESEARCH_PAPER,701,Mr.LHDR: A Benchmark for Multimodal Real-World Long-Horizon Deep Research Agents,"Minghao Guo, Meng Cao, Sui Zhao, Siyu Ning, Xin Wang, Haoze Zhao, Jiaxuan Yang, Haihong Hao, Mingfei Han, Shunlin Rong, Haijun Wu, Xiaodan Liang, Xiaojun Chang",http://arxiv.org/abs/2609.11318v1,https://arxiv.org/pdf/2609.11318v1.pdf,,0,https://huggingface.co/papers/2609.11318v1,0,ArXiv,False,0.0,2026-09-10T09:47:44Z,2026-09-12T07:57:30.735745+00:00
1.0,RESEARCH_PAPER,702,Routing by Reasoning Need: Trajectory-Aware Decoding Control for Diffusion Vision-Language Models,"Yixiang Liu, Zhongxing Xu, Zhonghua Wang, Xiaoying Tang",http://arxiv.org/abs/2609.11315v1,https://arxiv.org/pdf/2609.11315v1.pdf,,0,https://huggingface.co/papers/2609.11315v1,0,ArXiv,False,0.0,2026-09-10T09:41:19Z,2026-09-12T07:57:30.735766+00:00
1.0,RESEARCH_PAPER,703,A Dynamic Fusion Large Language Model for Traffic Flow Prediction,"Xue Qiu, Jianli Xiao",http://arxiv.org/abs/2609.11314v1,https://arxiv.org/pdf/2609.11314v1.pdf,,0,https://huggingface.co/papers/2609.11314v1,0,ArXiv,False,0.0,2026-09-10T09:40:21Z,2026-09-12T07:57:30.735784+00:00
1.0,RESEARCH_PAPER,704,GRIPNet: Gaussian Radial Intensity Prior Guided Architecture for Pulmonary Nodule Detection in CT,"Haojie Yang, Ran Su",http://arxiv.org/abs/2609.11312v1,https://arxiv.org/pdf/2609.11312v1.pdf,,0,https://huggingface.co/papers/2609.11312v1,0,ArXiv,False,0.0,2026-09-10T09:38:44Z,2026-09-12T07:57:30.735804+00:00
1.0,RESEARCH_PAPER,705,"Your Model Already Knows Don't Teach It, Learn to Ask It: Soft Prompting for Few-Shot Adaptation of Vision-Language Models","Gautam Rajendrakumar Gare, Siyi Li, Hewei Wang, Cesar Daniel Hernandez, Wei Zhao, Wolfgang M. Pauli, John Galeotti, Deva Ramanan",http://arxiv.org/abs/2609.11310v1,https://arxiv.org/pdf/2609.11310v1.pdf,,0,https://huggingface.co/papers/2609.11310v1,0,ArXiv,False,0.0,2026-09-10T09:38:11Z,2026-09-12T07:57:30.735836+00:00
1.0,RESEARCH_PAPER,706,2AM: Grounding Agent-Side Memory as Guidance for Steerable Action Models in Long-Horizon Manipulation,"Yutong Hu, Fengjiao Chen, Xuezhi Cao, Renaud Detry",http://arxiv.org/abs/2609.11308v1,https://arxiv.org/pdf/2609.11308v1.pdf,,0,https://huggingface.co/papers/2609.11308v1,0,ArXiv,False,0.0,2026-09-10T09:35:56Z,2026-09-12T07:57:30.735858+00:00
1.0,RESEARCH_PAPER,707,Automatic Lyric Transcription for Greek Songs: Scaling and Task Composition Effects in Whisper Adaptation,"Maria Frangiadaki, Dimitrios Damianos, Kosmas Kritsis, Vassilis Katsouros",http://arxiv.org/abs/2609.11302v1,https://arxiv.org/pdf/2609.11302v1.pdf,,0,https://huggingface.co/papers/2609.11302v1,0,ArXiv,False,0.0,2026-09-10T09:30:59Z,2026-09-12T07:57:30.735879+00:00
1.0,RESEARCH_PAPER,708,A Two-Mirror Faceted Projection System for EUV Lithography,"Vasiliy A. Es'kin, Egor V. Ivanov, Olga V. Martynova",http://arxiv.org/abs/2609.11299v1,https://arxiv.org/pdf/2609.11299v1.pdf,,0,https://huggingface.co/papers/2609.11299v1,0,ArXiv,False,0.0,2026-09-10T09:28:02Z,2026-09-12T07:57:30.735899+00:00
1.0,RESEARCH_PAPER,709,A Hilbert-Valued Functional Decomposition Framework for Explaining Time-Dependent Outputs,"Sophie Hanna Langbein, Niklas Koenen, Marvin N. Wright, Julia Herbinger",http://arxiv.org/abs/2609.11295v1,https://arxiv.org/pdf/2609.11295v1.pdf,,0,https://huggingface.co/papers/2609.11295v1,0,ArXiv,False,0.0,2026-09-10T09:25:43Z,2026-09-12T07:57:30.735919+00:00
1.0,RESEARCH_PAPER,710,Memory Compression for High-Fanout Agent Sandboxes,"Mengming Li, Ceyu XU, Qijun Zhang, Jiangnan Yu, Xiangfeng Sun, Haohui Mai, Zhiyao Xie",http://arxiv.org/abs/2609.11294v1,https://arxiv.org/pdf/2609.11294v1.pdf,,0,https://huggingface.co/papers/2609.11294v1,0,ArXiv,False,0.0,2026-09-10T09:25:43Z,2026-09-12T07:57:30.735943+00:00
1.0,RESEARCH_PAPER,711,Off-Target Effects of Response-Style Alignment in a Korean 27B Language Model,Hyojung Han,http://arxiv.org/abs/2609.11291v1,https://arxiv.org/pdf/2609.11291v1.pdf,,0,https://huggingface.co/papers/2609.11291v1,0,ArXiv,False,0.0,2026-09-10T09:23:04Z,2026-09-12T07:57:30.735964+00:00
1.0,RESEARCH_PAPER,712,Generating a Consistent Enterprise: Synthesis and Reference-Free Evaluation of Multi-System Business Data,"Benjamin Gruenbaum, Doron Porat, Assaf Natanzon, Roy Zavida, Chen Dinachi, Or Itzahary, Omer Niv",http://arxiv.org/abs/2609.11286v1,https://arxiv.org/pdf/2609.11286v1.pdf,,0,https://huggingface.co/papers/2609.11286v1,0,ArXiv,False,0.0,2026-09-10T09:17:21Z,2026-09-12T07:57:30.735988+00:00
1.0,RESEARCH_PAPER,713,When Does Text Inform? Benchmarking Information-Theoretic Metrics for Multimodal Time-Series Forecasting,"Emma Andrews, Gianmarco Mengaldo",http://arxiv.org/abs/2609.11282v1,https://arxiv.org/pdf/2609.11282v1.pdf,,0,https://huggingface.co/papers/2609.11282v1,0,ArXiv,False,0.0,2026-09-10T09:15:47Z,2026-09-12T07:57:30.736008+00:00
1.0,RESEARCH_PAPER,714,Bio-inspired Learning and Decision-Making with Probabilistic In-Memory Computing Hardware: Part 1,"Thomas Dalgaty, Eiji Kawasaki, Miguel de Prado, Devendra Vyas, Tommaso Salvatori",http://arxiv.org/abs/2609.11281v1,https://arxiv.org/pdf/2609.11281v1.pdf,,0,https://huggingface.co/papers/2609.11281v1,0,ArXiv,False,0.0,2026-09-10T09:13:38Z,2026-09-12T07:57:30.736030+00:00
1.0,RESEARCH_PAPER,715,Predicting Train Delays in Finland Using Machine Learning and Weather Data,"Vinicius Pozzobon Borin, Jean Michel de Souza Sant'Ana, Nurul Huda Mahmood",http://arxiv.org/abs/2609.11277v1,https://arxiv.org/pdf/2609.11277v1.pdf,,0,https://huggingface.co/papers/2609.11277v1,0,ArXiv,False,0.0,2026-09-10T09:08:43Z,2026-09-12T07:57:30.736048+00:00
1.0,RESEARCH_PAPER,716,Xiaomi-CocktailASR-1 Technical Report,"Yiru Zhang, Hang Su, Lichun Fan, Ying Zeng, Chang Liu, Yifeng Wang, Yuquan Liang, Tao Li, Lian Li, Wenhao Yang, Jian Luan, Cong Zou, Heng Qu",http://arxiv.org/abs/2609.11274v1,https://arxiv.org/pdf/2609.11274v1.pdf,,0,https://huggingface.co/papers/2609.11274v1,0,ArXiv,False,0.0,2026-09-10T09:06:00Z,2026-09-12T07:57:30.736080+00:00
1.0,RESEARCH_PAPER,717,Improving Faint Object Detection for Space Situational Awareness with Variational Autoencoders,"Angela Cratere, Luca Ghilardi, Vishnu Reddy, Francesco Dell'Olio, Charalampos S. Kouzinopoulos, Roberto Furfaro",http://arxiv.org/abs/2609.11269v1,https://arxiv.org/pdf/2609.11269v1.pdf,,0,https://huggingface.co/papers/2609.11269v1,0,ArXiv,False,0.0,2026-09-10T09:02:13Z,2026-09-12T07:57:30.736105+00:00
1.0,RESEARCH_PAPER,718,AI-Powered Flare Combustion Efficiency Estimation,"Afeefa Azam, Iyyakutti Iyappan Ganapathi, Fares Ossama Abdelhafez, Divya Velayudhan, Maregu Assefa Habtie, Hamad Karki, Khalid Yousef Al Awadhi, Naoufel Werghi",http://arxiv.org/abs/2609.11262v1,https://arxiv.org/pdf/2609.11262v1.pdf,,0,https://huggingface.co/papers/2609.11262v1,0,ArXiv,False,0.0,2026-09-10T08:56:57Z,2026-09-12T07:57:30.736129+00:00
1.0,RESEARCH_PAPER,719,"INDRA: A New AI Tool for Exploring Tobacco, Fossil Fuel, and Chemical Industry Archives","Daniel Akselrad, Robert N. Proctor",http://arxiv.org/abs/2609.11261v1,https://arxiv.org/pdf/2609.11261v1.pdf,,0,https://huggingface.co/papers/2609.11261v1,0,ArXiv,False,0.0,2026-09-10T08:55:00Z,2026-09-12T07:57:30.736147+00:00
1.0,RESEARCH_PAPER,720,Rethinking Radiomap Blind Prediction with Limited Environment and Configuration Representations,"Xiaojie Li, Yu Han, Han Fang, Shangqing Liu, Shi Jin, Chao-Kai Wen",http://arxiv.org/abs/2609.11255v1,https://arxiv.org/pdf/2609.11255v1.pdf,,0,https://huggingface.co/papers/2609.11255v1,0,ArXiv,False,0.0,2026-09-10T08:52:01Z,2026-09-12T07:57:30.736172+00:00
1.0,RESEARCH_PAPER,721,MUtE: A Dual Framework for Concept Erasure and Counterfactual Interventions,Antoine Saillenfest,http://arxiv.org/abs/2609.11253v1,https://arxiv.org/pdf/2609.11253v1.pdf,,0,https://huggingface.co/papers/2609.11253v1,0,ArXiv,False,0.0,2026-09-10T08:47:11Z,2026-09-12T07:57:30.736189+00:00
1.0,RESEARCH_PAPER,722,Generative Replay Mitigates Sample Starvation in Quantum Architecture Search,"Akash Kundu, Amit Kumar Jaiswal, Sebastian Feld, Prayag Tiwari",http://arxiv.org/abs/2609.11248v1,https://arxiv.org/pdf/2609.11248v1.pdf,,0,https://huggingface.co/papers/2609.11248v1,0,ArXiv,False,0.0,2026-09-10T08:45:37Z,2026-09-12T07:57:30.736209+00:00
1.0,RESEARCH_PAPER,723,The Illusion of Balanced Multimodal Sentiment Analysis: Beyond the Limits of Optimization-Based Methods,"Ioanna Kaffeza, Efthymios Georgiou, Alexandros Potamianos",http://arxiv.org/abs/2609.11247v1,https://arxiv.org/pdf/2609.11247v1.pdf,,0,https://huggingface.co/papers/2609.11247v1,0,ArXiv,False,0.0,2026-09-10T08:44:51Z,2026-09-12T07:57:30.736227+00:00
1.0,RESEARCH_PAPER,724,Assessing the Reusability of Public Speech Resources for Low-Resource Languages: A Central Kurdish Case Study,Hiwa Asadpour,http://arxiv.org/abs/2609.11246v1,https://arxiv.org/pdf/2609.11246v1.pdf,,0,https://huggingface.co/papers/2609.11246v1,0,ArXiv,False,0.0,2026-09-10T08:43:42Z,2026-09-12T07:57:30.736244+00:00
1.0,RESEARCH_PAPER,725,OmniHallu: Unified Hallucination Detection for Cross-Modal Comprehension and Generation in Multimodal Large Language Models,"Jianjiang Yang, Peihang Li, Shanqing Xu, Mengchen Qian, Lu Zhang, Meng Luo",http://arxiv.org/abs/2609.11244v1,https://arxiv.org/pdf/2609.11244v1.pdf,,0,https://huggingface.co/papers/2609.11244v1,0,ArXiv,False,0.0,2026-09-10T08:41:12Z,2026-09-12T07:57:30.736266+00:00
1.0,RESEARCH_PAPER,726,Sci-MMR: Benchmarking Multi-Step Evidence-Grounded Scientific Reasoning in Multimodal Agents,"Jiaqiang Li, Yajie Yang, Zhiheng Xi, Jiadong Chen, Enyu Zhou, Senjie Jin, Yang Nan, Jiazheng Zhang, Han Wang, Yanxin Li, Dingwei Zhu, Bicheng Deng, Yuhui Wang, Xiang Zheng, Qi Zhang, Lei Bai, Xingjun Ma, Tao Gui",http://arxiv.org/abs/2609.11243v1,https://arxiv.org/pdf/2609.11243v1.pdf,,0,https://huggingface.co/papers/2609.11243v1,0,ArXiv,False,0.0,2026-09-10T08:41:07Z,2026-09-12T07:57:30.736304+00:00
1.0,RESEARCH_PAPER,727,From Evaluation to Enhancement: Benchmarking and Improving Think-with-Video Reasoning for Video Generative Models,"Meng Luo, Yicheng Liu, Jiahao Wang, Yuanxing Zhang, Xin Tao, Pengfei Wan, Kun Gai, Hao Fei",http://arxiv.org/abs/2609.11242v1,https://arxiv.org/pdf/2609.11242v1.pdf,,0,https://huggingface.co/papers/2609.11242v1,0,ArXiv,False,0.0,2026-09-10T08:40:58Z,2026-09-12T07:57:30.736330+00:00
1.0,RESEARCH_PAPER,728,HALDETECT at ImageEval 2026 Shared Tasks: Answer-First Contrastive Grounding with QLoRA,"Syed Mohaiminul Hoque, Md Sakhawat Hossain",http://arxiv.org/abs/2609.11236v1,https://arxiv.org/pdf/2609.11236v1.pdf,,0,https://huggingface.co/papers/2609.11236v1,0,ArXiv,False,0.0,2026-09-10T08:35:29Z,2026-09-12T07:57:30.736348+00:00
1.0,RESEARCH_PAPER,729,NovGauge: A Fine-Grained Benchmark for Diagnosing LLMs' Capability in Paper Novelty Assessment,"Guoqiang Zhang, Kexin Tan, Ming Zhang, Li Ju, Wenqing Jing, Zhonghan Yue, Jiayi Chen, Shiqiang Wu, Shaofan Liu, Yue Zhang, Yuankai Ying, Yang Shi, Tao Gui, Qi Zhang, Xuanjing Huang",http://arxiv.org/abs/2609.11234v1,https://arxiv.org/pdf/2609.11234v1.pdf,,0,https://huggingface.co/papers/2609.11234v1,0,ArXiv,False,0.0,2026-09-10T08:34:56Z,2026-09-12T07:57:30.736385+00:00
